"sep=,"
back_TimestampSync_FormattedUnix_CAL,back_GSR_Range_CAL,back_GSR_Skin_Conductance_CAL,back_GSR_Skin_Resistance_CAL,
yyyy/mm/dd hh:mm:ss.000,no_units,uS,kOhms,
2020/05/10 13:48:17.867,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:17.874,0.0,18.679496291436585,53.53463414634147,
2020/05/10 13:48:17.882,0.0,18.679496291436585,53.53463414634147,
2020/05/10 13:48:17.890,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:17.898,0.0,18.679496291436585,53.53463414634147,
2020/05/10 13:48:17.906,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:17.914,0.0,18.679496291436585,53.53463414634147,
2020/05/10 13:48:17.921,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:17.929,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:17.937,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:17.945,0.0,18.679496291436585,53.53463414634147,
2020/05/10 13:48:17.953,0.0,18.679496291436585,53.53463414634147,
2020/05/10 13:48:17.960,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:17.968,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:17.976,0.0,18.679496291436585,53.53463414634147,
2020/05/10 13:48:17.984,0.0,18.679496291436585,53.53463414634147,
2020/05/10 13:48:17.992,0.0,18.679496291436585,53.53463414634147,
2020/05/10 13:48:17.999,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.007,0.0,18.679496291436585,53.53463414634147,
2020/05/10 13:48:18.015,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.023,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.031,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.039,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.046,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.054,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.062,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.070,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.078,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.085,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.093,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.101,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.109,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.117,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.124,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.132,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.140,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.148,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.156,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.164,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.171,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.179,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.187,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.195,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.203,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.210,0.0,18.643048493794762,53.639296187683286,
2020/05/10 13:48:18.218,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.226,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.234,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.242,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.249,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.257,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.265,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.273,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.281,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.289,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.296,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.304,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.312,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.320,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.328,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.335,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.343,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.351,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.359,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.367,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.374,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.382,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.390,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.398,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.406,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.414,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.421,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.429,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.437,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.445,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.453,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.460,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.468,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.476,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.484,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.492,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.499,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.507,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.515,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.523,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.531,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.539,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.546,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.554,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.562,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.570,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.578,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.585,0.0,18.606600696152935,53.74436826640549,
2020/05/10 13:48:18.593,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.601,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.609,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.617,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.624,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.632,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.640,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.648,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.656,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.664,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.671,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.679,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.687,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.695,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.703,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.710,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.718,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.726,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.734,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.742,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.749,0.0,18.570152898511104,53.84985279685967,
2020/05/10 13:48:18.757,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.765,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.773,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.781,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.789,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.796,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.804,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.812,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:18.820,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.828,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:18.835,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.843,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.851,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.859,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.867,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.874,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.882,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.890,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.898,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.906,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.914,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.921,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.929,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.937,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.945,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:18.953,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.960,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:18.968,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.976,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.984,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:18.992,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:18.999,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:19.007,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:19.015,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.023,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.031,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.039,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.046,0.0,18.460809505585623,54.16880552813426,
2020/05/10 13:48:19.054,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.062,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.070,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.078,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.085,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.093,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.101,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.109,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.117,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.124,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.132,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.140,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:19.148,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.156,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.164,0.0,18.53370510086928,53.955752212389385,
2020/05/10 13:48:19.171,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.179,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.187,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.195,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.203,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.210,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.218,0.0,18.460809505585623,54.16880552813426,
2020/05/10 13:48:19.226,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.234,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.242,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.249,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.257,0.0,18.460809505585623,54.16880552813426,
2020/05/10 13:48:19.265,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.273,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.281,0.0,18.497257303227453,54.06206896551724,
2020/05/10 13:48:19.289,0.0,18.497257303227453,54.06206896551724,
